id,song_popularity
1672,0.5049848
1673,0.43726072
1674,0.52582616
1675,0.53162307
1676,0.44917238
1677,0.46490678
1678,0.53821886
1679,0.45885107
1680,0.51062596
1681,0.6208951
1682,0.56531364
1683,0.48424348
1684,0.50860447
1685,0.4186616
1686,0.5465416
1687,0.5556491
1688,0.54316825
1689,0.4502617
1690,0.5533205
1691,0.4841347
1692,0.5099474
1693,0.62938243
1694,0.45270824
1695,0.5141597
1696,0.4695382
1697,0.43726417
1698,0.49868533
1699,0.5140828
1700,0.42220697
1701,0.5565137
1702,0.36276734
1703,0.47482136
1704,0.51695704
1705,0.57005453
1706,0.4516451
1707,0.44760135
1708,0.5425268
1709,0.45648435
1710,0.4568339
1711,0.5224987
1712,0.44687685
1713,0.47243705
1714,0.4708904
1715,0.40655285
1716,0.4248477
1717,0.52304107
1718,0.56958175
1719,0.5208487
1720,0.48558715
1721,0.5268747
1722,0.45586395
1723,0.38883
1724,0.44816485
1725,0.5517584
1726,0.5536698
1727,0.62698865
1728,0.37604865
1729,0.5435513
1730,0.56551355
1731,0.38940915
1732,0.53451544
1733,0.4882342
1734,0.5108187
1735,0.47119376
1736,0.3481459
1737,0.4780625
1738,0.561087
1739,0.52285755
1740,0.5154185
1741,0.44481146
1742,0.62950754
1743,0.49683183
1744,0.562324
1745,0.38581496
1746,0.55298233
1747,0.4743278
1748,0.43705472
1749,0.51758057
1750,0.59144396
1751,0.5308766
1752,0.5433668
1753,0.54414386
1754,0.51822424
1755,0.5078003
1756,0.49124777
1757,0.41883102
1758,0.5286594
1759,0.52492976
1760,0.48950335
1761,0.5753083
1762,0.39726186
1763,0.5113482
1764,0.5554678
1765,0.46926004
1766,0.46633086
1767,0.44293538
1768,0.47401536
1769,0.46143726
1770,0.4298085
1771,0.53498954
1772,0.5019619
1773,0.46978226
1774,0.5697849
1775,0.43056837
1776,0.36172053
1777,0.36803475
1778,0.48297933
1779,0.42834902
1780,0.47564766
1781,0.4882285
1782,0.51242346
1783,0.41367367
1784,0.4538772
1785,0.46296862
1786,0.47151822
1787,0.4771072
1788,0.40494406
1789,0.5117154
1790,0.44909495
1791,0.5761794
1792,0.4371187
1793,0.611702
1794,0.5580341
1795,0.47395906
1796,0.57213926
1797,0.42704362
1798,0.57575697
1799,0.52652454
1800,0.4942893
1801,0.558764
1802,0.46639866
1803,0.5920146
1804,0.4984623
1805,0.50323176
1806,0.5159432
1807,0.5151933
1808,0.5883127
1809,0.6129428
1810,0.5072868
1811,0.5162822
1812,0.43983567
1813,0.51928145
1814,0.30890796
1815,0.5025668
1816,0.50935715
1817,0.5706333
1818,0.39638734
1819,0.36131465
1820,0.55758744
1821,0.40411913
1822,0.5062534
1823,0.42885017
1824,0.4878459
1825,0.56774235
1826,0.49390337
1827,0.6094014
1828,0.47951937
1829,0.46165842
1830,0.5242042
1831,0.54792494
1832,0.5181709
1833,0.4069185
1834,0.3783241
1835,0.41661096
1836,0.383184
1837,0.3899412
1838,0.46853247
1839,0.48470983
1840,0.572929
1841,0.60746884
1842,0.5631428
1843,0.48276335
1844,0.5224985
1845,0.5895818
1846,0.5670727
1847,0.55994374
1848,0.5356219
1849,0.48760834
1850,0.528901
1851,0.5092769
1852,0.55686456
1853,0.5109315
1854,0.5024338
1855,0.5659475
1856,0.49675834
1857,0.56803316
1858,0.5337937
1859,0.52614766
1860,0.54688364
1861,0.39867863
1862,0.44609606
1863,0.43192384
1864,0.514429
1865,0.6575339
1866,0.51047367
1867,0.44984397
1868,0.56380826
1869,0.5347493
1870,0.569093
1871,0.5406794
1872,0.40539974
1873,0.37470126
1874,0.46551025
1875,0.57903636
1876,0.41484097
1877,0.60292745
1878,0.5429507
1879,0.46493044
1880,0.5458162
1881,0.51980084
1882,0.6220642
1883,0.461408
1884,0.42636067
1885,0.4624011
1886,0.43320838
1887,0.46939728
1888,0.46239427
1889,0.39248103
1890,0.52260077
1891,0.45566487
1892,0.51512885
1893,0.4946308
1894,0.63203776
1895,0.54816794
1896,0.5601006
1897,0.38031015
1898,0.419197
1899,0.5516981
1900,0.46485904
1901,0.48388416
1902,0.5059803
1903,0.5250441
1904,0.55186635
1905,0.42986706
1906,0.43732893
1907,0.5215749
1908,0.48190543
1909,0.5434477
1910,0.6340395
1911,0.5386735
1912,0.58942884
1913,0.5289348
1914,0.5778762
1915,0.4763797
1916,0.48252538
1917,0.6280646
1918,0.5724649
1919,0.5497106
1920,0.39448938
1921,0.42942074
1922,0.47542703
1923,0.5486294
1924,0.49744505
1925,0.47105134
1926,0.46301255
1927,0.5773987
1928,0.57129574
1929,0.46610382
1930,0.5554697
1931,0.43948463
1932,0.5670256
1933,0.492355
1934,0.55746794
1935,0.52292866
1936,0.5189547
1937,0.49320891
1938,0.4337174
1939,0.57375246
1940,0.5141371
1941,0.49314702
1942,0.38898447
1943,0.35813084
1944,0.5552536
1945,0.5511446
1946,0.5266207
1947,0.5023873
1948,0.60575426
1949,0.45037925
1950,0.47072592
1951,0.5010729
1952,0.48458287
1953,0.55521846
1954,0.44528365
1955,0.4543367
1956,0.6416645
1957,0.47454396
1958,0.47973403
1959,0.54994905
1960,0.442384
1961,0.49351847
1962,0.38973662
1963,0.42385235
1964,0.55150837
1965,0.5184704
1966,0.61005116
1967,0.5873946
1968,0.5427721
1969,0.5878866
1970,0.5743691
1971,0.56135345
1972,0.49083823
1973,0.49721485
1974,0.427626
1975,0.49484858
1976,0.5520188
1977,0.5135447
1978,0.42091954
1979,0.5429393
1980,0.34610942
1981,0.4920943
1982,0.47909716
1983,0.46815464
1984,0.47191325
1985,0.56295735
1986,0.42940655
1987,0.5484908
1988,0.5761924
1989,0.37542218
1990,0.42797178
1991,0.40799275
1992,0.44837305
1993,0.61223716
1994,0.5206608
1995,0.37631518
1996,0.58474207
1997,0.4535132
1998,0.53751326
1999,0.46874946
2000,0.5792772
2001,0.6005375
2002,0.42042422
2003,0.5251796
2004,0.6180292
2005,0.5570623
2006,0.46117115
2007,0.5402551
2008,0.44615498
2009,0.4932238
2010,0.49486753
2011,0.38316834
2012,0.54026085
2013,0.47952858
2014,0.3556706
2015,0.50243825
2016,0.48447323
2017,0.48950192
2018,0.39916623
2019,0.35201594
2020,0.47696742
2021,0.36749336
2022,0.55688876
2023,0.5112355
2024,0.5070735
2025,0.4874438
2026,0.4799047
2027,0.3821316
2028,0.44087818
2029,0.5568065
2030,0.60080284
2031,0.44652247
2032,0.50453365
2033,0.48826918
2034,0.5165801
2035,0.5919218
2036,0.5056855
2037,0.5134767
2038,0.5712607
2039,0.4426641
2040,0.5352386
2041,0.47295982
2042,0.49602103
2043,0.44171852
2044,0.5184524
2045,0.49092647
2046,0.49445125
2047,0.4545131
2048,0.41290617
2049,0.4668946
2050,0.5886541
2051,0.56763756
2052,0.4448023
2053,0.56915194
2054,0.6342541
2055,0.46147928
2056,0.49991822
2057,0.49376893
2058,0.6053446
2059,0.49442622
2060,0.49180833
2061,0.5716883
2062,0.53505284
2063,0.4994796
2064,0.34351858
2065,0.42449212
2066,0.5531981
2067,0.42324382
2068,0.5703956
2069,0.29832917
2070,0.5008593
2071,0.41356063
2072,0.56684095
2073,0.44953197
2074,0.48543158
2075,0.5664565
2076,0.45180607
2077,0.35745806
2078,0.6036682
2079,0.5419345
2080,0.49151963
2081,0.45750937
2082,0.49548337
2083,0.5136535
2084,0.5180319
2085,0.54406166
2086,0.33337766
2087,0.5304886
2088,0.50322294
2089,0.4784995
2090,0.48046327
2091,0.47266328
2092,0.5122082
2093,0.57737154
2094,0.46695256
2095,0.3990009
2096,0.52996826
2097,0.3921243
2098,0.44744456
2099,0.4809032
2100,0.43339282
2101,0.5062488
2102,0.49070922
2103,0.51479846
2104,0.6021827
2105,0.5208169
2106,0.361392
2107,0.5537553
2108,0.5451065
2109,0.5691122
2110,0.56667864
2111,0.5823993
2112,0.41770455
2113,0.54097503
2114,0.53496623
2115,0.3942475
2116,0.54532486
2117,0.55338866
2118,0.4994934
2119,0.44077632
2120,0.49448648
2121,0.5452339
2122,0.40526572
2123,0.5280407
2124,0.5440563
2125,0.42153218
2126,0.5020977
2127,0.52022237
2128,0.47532773
2129,0.37171257
2130,0.48169354
2131,0.5122781
2132,0.568729
2133,0.5808071
2134,0.46004504
2135,0.60591745
2136,0.50169504
2137,0.5215275
2138,0.4410213
2139,0.46174112
2140,0.49895
2141,0.52923316
2142,0.52021044
2143,0.45474795
2144,0.5455384
2145,0.5700074
2146,0.46419418
2147,0.43862286
2148,0.5385714
2149,0.591438
2150,0.5054973
2151,0.50341904
2152,0.472891
2153,0.50740016
2154,0.57009315
2155,0.57096976
2156,0.6065121
2157,0.5907958
2158,0.5007834
2159,0.58605283
2160,0.45962757
2161,0.44008157
2162,0.4548626
2163,0.4739743
2164,0.5594579
2165,0.3962096
2166,0.61404645
2167,0.50883913
2168,0.45555142
2169,0.56340104
2170,0.48358124
2171,0.65039015
2172,0.5281376
2173,0.44906524
2174,0.53016734
2175,0.5347967
2176,0.4332302
2177,0.6401036
2178,0.55041355
2179,0.4709621
2180,0.4490535
2181,0.49657735
2182,0.61166984
2183,0.50288457
2184,0.53296506
2185,0.49170336
2186,0.45014673
2187,0.5361657
2188,0.49304378
2189,0.5223823
2190,0.5276515
2191,0.45546654
2192,0.5601482
2193,0.54843366
2194,0.41462365
2195,0.6043593
2196,0.40443295
2197,0.4674127
2198,0.47149354
2199,0.5010447
2200,0.4361536
2201,0.5876421
2202,0.418928
2203,0.5647532
2204,0.5437529
2205,0.52829236
2206,0.5706549
2207,0.5866923
2208,0.52071625
2209,0.4304556
2210,0.585238
2211,0.53450793
2212,0.44214123
2213,0.5288947
2214,0.573839
2215,0.42273524
2216,0.5577976
2217,0.49472812
2218,0.4820534
2219,0.6033749
2220,0.4631968
2221,0.47494614
2222,0.56380635
2223,0.5146545
2224,0.5564293
2225,0.544726
2226,0.4427045
2227,0.5346953
2228,0.6229313
2229,0.41347244
2230,0.405138
2231,0.5432652
2232,0.4572974
2233,0.627476
2234,0.45686686
2235,0.4000293
2236,0.6157857
2237,0.45152017
2238,0.5630825
2239,0.48174316
2240,0.50259763
2241,0.5048681
2242,0.3939306
2243,0.53714025
2244,0.47397527
2245,0.53160095
2246,0.40696177
2247,0.47972763
2248,0.5436051
2249,0.5359944
2250,0.49848366
2251,0.54096985
2252,0.4842374
2253,0.43823928
2254,0.5363643
2255,0.5776029
2256,0.49501875
2257,0.6261089
2258,0.48686945
2259,0.414461
2260,0.5324803
2261,0.5511027
2262,0.47029665
2263,0.43868992
2264,0.40703267
2265,0.42917043
2266,0.31143963
2267,0.55186594
2268,0.3709017
2269,0.43993658
2270,0.5968787
2271,0.58829945
2272,0.5936766
2273,0.4970395
2274,0.54811716
2275,0.50920427
2276,0.49001905
2277,0.5130568
2278,0.48787528
2279,0.603739
2280,0.3484432
2281,0.48675826
2282,0.41584715
2283,0.4705622
2284,0.50701326
2285,0.5514149
2286,0.49182838
2287,0.534594
2288,0.5919303
2289,0.641965
2290,0.5146406
2291,0.5112922
2292,0.40355292
2293,0.47318792
2294,0.49734107
2295,0.4551279
2296,0.46313056
2297,0.4695022
2298,0.54702634
2299,0.54990155
2300,0.4949617
2301,0.5716339
2302,0.47894737
2303,0.47508374
2304,0.46279305
2305,0.5874645
2306,0.54765797
2307,0.5340714
2308,0.43755153
2309,0.6019727
2310,0.42250022
2311,0.52435565
2312,0.45700654
2313,0.61655945
2314,0.53905064
2315,0.50188905
2316,0.5543167
2317,0.5263276
2318,0.45268205
2319,0.47934115
2320,0.53269833
2321,0.56133443
2322,0.554661
2323,0.5886291
2324,0.46877116
2325,0.54206634
2326,0.50551957
2327,0.48067436
2328,0.5029445
2329,0.4058293
2330,0.5786312
2331,0.41932192
2332,0.4190787
2333,0.51553524
2334,0.39935645
2335,0.50253606
2336,0.4594292
2337,0.47032052
2338,0.34653223
2339,0.47007978
2340,0.4286041
2341,0.55700105
2342,0.38852522
2343,0.37822777
2344,0.58728606
2345,0.4550756
2346,0.47681862
2347,0.43760666
2348,0.41726854
2349,0.48752743
2350,0.5799264
2351,0.3699039
2352,0.46809915
2353,0.51280445
2354,0.45920599
2355,0.5201444
2356,0.49106005
2357,0.5340471
2358,0.52625275
2359,0.42694646
2360,0.56869215
2361,0.52124107
2362,0.47619218
2363,0.47073936
2364,0.49154118
2365,0.6200685
2366,0.432062
2367,0.46203867
2368,0.5127616
2369,0.48167434
2370,0.48154292
2371,0.49323097
2372,0.47905603
2373,0.3292251
2374,0.49143845
2375,0.5036441
2376,0.58823454
2377,0.60752213
2378,0.50951123
2379,0.5406145
2380,0.5018107
2381,0.5834864
2382,0.54989654
2383,0.5677128
2384,0.47568694
2385,0.3377928
2386,0.5686801
2387,0.52094495
2388,0.45716888
2389,0.53126585
2390,0.5049177
2391,0.5460264
2392,0.5365886
2393,0.4061273
2394,0.48668593
2395,0.40394276
2396,0.48143932
2397,0.6361695
2398,0.5730567
2399,0.57642746
2400,0.5265562
2401,0.3042913
2402,0.53245956
2403,0.50898135
2404,0.36246327
2405,0.55088747
2406,0.38659185
2407,0.57444984
2408,0.51435196
2409,0.39315853
2410,0.52832687
2411,0.34323987
2412,0.4915459
2413,0.42309195
2414,0.6107407
2415,0.47349027
2416,0.4012994
2417,0.63129586
2418,0.5448241
2419,0.5799307
2420,0.4724411
2421,0.6604411
2422,0.5883904
2423,0.52981615
2424,0.5750727
2425,0.4772371
2426,0.6191734
2427,0.46176234
2428,0.474128
2429,0.3840022
2430,0.4758515
2431,0.55248755
2432,0.41396347
2433,0.57209677
2434,0.4035669
2435,0.39088976
2436,0.51500845
2437,0.4260594
2438,0.5796211
2439,0.46088332
2440,0.50012434
2441,0.5168275
2442,0.49583986
2443,0.570567
2444,0.52825814
2445,0.4744966
2446,0.55690855
2447,0.49065384
2448,0.45213723
2449,0.46129248
2450,0.5986303
2451,0.4120565
2452,0.59659785
2453,0.44618645
2454,0.39476675
2455,0.32483906
2456,0.46834737
2457,0.45343307
2458,0.41141838
2459,0.4423042
2460,0.48193133
2461,0.59234875
2462,0.5031617
2463,0.4108538
2464,0.50921917
2465,0.42032674
2466,0.48715758
2467,0.46719003
2468,0.51769745
2469,0.45878753
2470,0.44352463
2471,0.44910178
2472,0.63453984
2473,0.4922543
2474,0.44296178
2475,0.39159113
2476,0.41924813
2477,0.43318588
2478,0.45413077
2479,0.44374287
2480,0.59871966
2481,0.47725788
2482,0.5080337
2483,0.5589331
2484,0.5843833
2485,0.4768985
2486,0.4903474
2487,0.534146
2488,0.38009286
2489,0.373045
2490,0.6039744
2491,0.44170126
2492,0.5287085
2493,0.51354486
2494,0.44199875
2495,0.48269638
2496,0.49196056
2497,0.50730693
2498,0.48864463
2499,0.39819196
2500,0.510783
2501,0.45526353
2502,0.48282155
2503,0.39016312
2504,0.40959644
2505,0.49783638
2506,0.36585054
2507,0.47831598
2508,0.5276964
2509,0.38414556
2510,0.48799577
2511,0.462257
2512,0.4600724
2513,0.38611498
2514,0.57160324
2515,0.51763725
2516,0.5736961
2517,0.5489239
2518,0.42086866
2519,0.5190209
2520,0.48029497
2521,0.5298702
2522,0.5290992
2523,0.55852044
2524,0.514103
2525,0.5183064
2526,0.5130353
2527,0.5459985
2528,0.50626117
2529,0.3572757
2530,0.4938487
2531,0.40510464
2532,0.43877888
2533,0.42957225
2534,0.5557581
2535,0.42588124
2536,0.5650753
2537,0.4553736
2538,0.45614785
2539,0.500961
2540,0.46900624
2541,0.5169701
2542,0.5480704
2543,0.52844733
2544,0.608398
2545,0.4068784
2546,0.6254269
2547,0.40671766
2548,0.4544793
2549,0.53056955
2550,0.5699752
2551,0.40481302
2552,0.3958863
2553,0.5716143
2554,0.353642
2555,0.56291264
2556,0.42959124
2557,0.4659152
2558,0.5895464
2559,0.4211845
2560,0.29738224
2561,0.54596037
2562,0.45887586
2563,0.5858019
2564,0.6035142
2565,0.49056494
2566,0.5178272
2567,0.58835024
2568,0.57465684
2569,0.3859923
2570,0.5939711
2571,0.5655685
2572,0.4576999
2573,0.54928505
2574,0.48564056
2575,0.5341351
2576,0.6140235
2577,0.56001234
2578,0.5486766
2579,0.38653293
2580,0.34254977
2581,0.5960149
2582,0.56924736
2583,0.5498614
2584,0.39192185
2585,0.57012475
2586,0.59163034
2587,0.5677147
2588,0.5699935
2589,0.5875943
2590,0.48971653
2591,0.4979577
2592,0.5113081
2593,0.59055436
2594,0.44660994
2595,0.44237527
2596,0.56486887
2597,0.56307596
2598,0.54321873
2599,0.47721052
2600,0.5111776
2601,0.4852954
2602,0.48708263
2603,0.3964725
2604,0.50875574
2605,0.44008636
2606,0.46571073
2607,0.51518893
2608,0.41673246
2609,0.41902366
2610,0.42628545
2611,0.34658867
2612,0.5511945
2613,0.48238844
2614,0.4340027
2615,0.4554081
2616,0.50278497
2617,0.52776164
2618,0.502105
2619,0.5362305
2620,0.50332034
2621,0.46752715
2622,0.5185975
2623,0.4524554
2624,0.32408983
2625,0.32495317
2626,0.44190598
2627,0.48154873
2628,0.5222946
2629,0.38898194
2630,0.59163743
2631,0.4524144
2632,0.49752557
2633,0.49132034
2634,0.51373726
2635,0.5322326
2636,0.4604197
2637,0.5202466
2638,0.47972628
2639,0.51998323
2640,0.42707035
2641,0.41767454
2642,0.49379545
2643,0.41484994
2644,0.367425
2645,0.45927572
2646,0.49177188
2647,0.50783044
2648,0.5495544
2649,0.5228919
2650,0.5682481
2651,0.4689581
2652,0.48272252
2653,0.47169146
2654,0.47742683
2655,0.53175217
2656,0.54151887
2657,0.5063597
2658,0.49072486
2659,0.532248
2660,0.50793034
2661,0.4197804
2662,0.4622473
2663,0.5406259
2664,0.56798834
2665,0.56135374
2666,0.4393416
2667,0.5486837
2668,0.5065896
2669,0.478455
2670,0.5698869
2671,0.5484171
2672,0.5163319
2673,0.47865883
2674,0.5548068
2675,0.5299704
2676,0.4412962
2677,0.52378625
2678,0.48768485
2679,0.5698393
2680,0.38350374
2681,0.36645454
2682,0.46489725
2683,0.552362
2684,0.4839281
2685,0.5615288
2686,0.4902039
2687,0.55501306
2688,0.543054
2689,0.4863995
2690,0.59938926
2691,0.37317452
2692,0.585485
2693,0.52793366
2694,0.6025378
2695,0.47400853
2696,0.5482858
2697,0.42200553
2698,0.48870718
2699,0.44937572
2700,0.39645553
2701,0.5149701
2702,0.5580687
2703,0.49113116
2704,0.60498554
2705,0.63521487
2706,0.4901531
2707,0.4738866
2708,0.5620678
2709,0.3307196
2710,0.42371505
2711,0.46923158
2712,0.55048215
2713,0.48896825
2714,0.4859748
2715,0.47878668
2716,0.5025078
2717,0.39774898
2718,0.52885246
2719,0.44720185
2720,0.43964735
2721,0.5840464
2722,0.42246512
2723,0.3867564
2724,0.56270885
2725,0.3770791
2726,0.43342462
2727,0.41203758
2728,0.49031326
2729,0.6503214
2730,0.5644355
2731,0.42381105
2732,0.6189639
2733,0.5582881
2734,0.48916423
2735,0.51467365
2736,0.47649103
2737,0.5185734
2738,0.5376204
2739,0.46359813
2740,0.4723526
2741,0.50176287
2742,0.5020738
2743,0.5794153
2744,0.57511336
2745,0.5420026
2746,0.3948126
2747,0.55073005
2748,0.43016392
2749,0.570855
2750,0.46674374
2751,0.52254647
2752,0.44899654
2753,0.38797313
2754,0.48789406
2755,0.6089848
2756,0.385055
2757,0.48190868
2758,0.37964183
2759,0.43325242
2760,0.55058163
2761,0.571592
2762,0.42826867
2763,0.5194233
2764,0.4597008
2765,0.4617572
2766,0.4015528
2767,0.4470652
2768,0.56936723
2769,0.4935939
2770,0.53534937
2771,0.5212766
2772,0.45455533
2773,0.51755434
2774,0.4269141
2775,0.52207303
2776,0.48954663
2777,0.58574045
2778,0.50102603
2779,0.41532427
2780,0.48659635
2781,0.602538
2782,0.51945627
2783,0.48858276
2784,0.5531977
2785,0.4802797
2786,0.61084574
2787,0.510482
2788,0.5484511
2789,0.43690857
2790,0.506322
2791,0.6013711
2792,0.52070504
2793,0.5259347
2794,0.41134128
2795,0.58470434
2796,0.38429573
2797,0.46454957
2798,0.5570226
2799,0.46990603
2800,0.55439776
2801,0.46934277
2802,0.54717296
2803,0.6010381
2804,0.54843295
2805,0.4973765
2806,0.57138294
2807,0.56596506
2808,0.6072298
2809,0.5818085
2810,0.5699465
2811,0.54467
2812,0.47559467
2813,0.5039116
2814,0.504851
2815,0.555617
2816,0.62873435
2817,0.40568244
2818,0.4334847
2819,0.3446669
2820,0.5652011
2821,0.5695475
2822,0.5763396
2823,0.52484316
2824,0.41929406
2825,0.49452823
2826,0.3685797
2827,0.5279703
2828,0.6227113
2829,0.5363338
2830,0.518378
2831,0.5086726
2832,0.5558239
2833,0.5214882
2834,0.46211734
2835,0.56083894
2836,0.57016253
2837,0.5251942
2838,0.5888894
2839,0.5179555
2840,0.53959143
2841,0.4936569
2842,0.47606546
2843,0.44745067
2844,0.51005477
2845,0.53452164
2846,0.4970563
2847,0.49207586
2848,0.4169145
2849,0.54290575
2850,0.5582868
2851,0.5137367
2852,0.5818871
2853,0.45123258
2854,0.45314118
2855,0.55837524
2856,0.5832163
2857,0.468902
2858,0.4612508
2859,0.6015185
2860,0.5964718
2861,0.5163686
2862,0.4678578
2863,0.45545644
2864,0.3936796
2865,0.3207946
2866,0.5876663
2867,0.5366196
2868,0.5812773
2869,0.4296879
2870,0.55669504
2871,0.53761554
2872,0.45430824
2873,0.43061137
2874,0.5197087
2875,0.60415566
2876,0.55921614
2877,0.4952506
2878,0.6117121
2879,0.591062
2880,0.42810723
2881,0.48073128
2882,0.4555342
2883,0.53663504
2884,0.5145282
2885,0.5577073
2886,0.41302168
2887,0.45597762
2888,0.52879584
2889,0.5235964
2890,0.40831083
2891,0.44585755
2892,0.43989167
2893,0.5874181
2894,0.47880462
2895,0.548439
2896,0.43412927
2897,0.50595534
2898,0.3742637
2899,0.5990851
2900,0.48127303
2901,0.495007
2902,0.49160638
2903,0.51171154
2904,0.4902111
2905,0.56808525
2906,0.44468588
2907,0.48611262
2908,0.49840936
2909,0.45411554
2910,0.62359375
2911,0.45267045
2912,0.48055664
2913,0.4200161
2914,0.5155562
2915,0.5584621
2916,0.41106772
2917,0.48100293
2918,0.38350078
2919,0.39995056
2920,0.5137883
2921,0.51270443
2922,0.57972914
2923,0.54182076
2924,0.49272472
2925,0.5633461
2926,0.51601034
2927,0.51060945
2928,0.6151631
2929,0.43042254
2930,0.42679965
2931,0.61000353
2932,0.5245139
2933,0.57883066
2934,0.43173835
2935,0.53854597
2936,0.41066813
2937,0.5133945
2938,0.404619
2939,0.60775155
2940,0.494307
2941,0.46130353
2942,0.4105895
2943,0.44935545
2944,0.49664932
2945,0.61848557
2946,0.5515068
2947,0.43598282
2948,0.5603722
2949,0.4588236
2950,0.56749785
2951,0.5027523
2952,0.547731
2953,0.43545434
2954,0.62652785
2955,0.41290367
2956,0.4627079
2957,0.5605953
2958,0.48675844
2959,0.47614688
2960,0.52061653
2961,0.6152639
2962,0.3402185
2963,0.5719767
2964,0.42723343
2965,0.3486501
2966,0.34622565
2967,0.48000395
2968,0.40064272
2969,0.5126123
2970,0.428093
2971,0.5037337
2972,0.46055627
2973,0.4309504
2974,0.50174767
2975,0.4367029
2976,0.5882517
2977,0.45932838
2978,0.50640875
2979,0.53440833
2980,0.40588287
2981,0.48010463
2982,0.5254682
2983,0.55204016
2984,0.39049765
2985,0.52837515
2986,0.5337541
2987,0.45753536
2988,0.55333316
2989,0.61340016
2990,0.5170527
2991,0.4510311
2992,0.59385806
2993,0.50769097
2994,0.52900463
2995,0.53243375
2996,0.5978092
2997,0.40105304
2998,0.60529864
2999,0.56435937
3000,0.5993043
3001,0.4168391
3002,0.45638195
3003,0.50059646
3004,0.4264493
3005,0.55092555
3006,0.50745213
3007,0.54445547
3008,0.5214035
3009,0.50115764
3010,0.49038193
3011,0.5032754
3012,0.5855052
3013,0.39353788
3014,0.52884084
3015,0.47687986
3016,0.45945498
3017,0.54789937
3018,0.4407636
3019,0.47953004
3020,0.6241029
3021,0.5255332
3022,0.35932225
3023,0.52496374
3024,0.5755624
3025,0.55187184
3026,0.636813
3027,0.43586266
3028,0.54192793
3029,0.51818645
3030,0.54206175
3031,0.52141863
3032,0.55669963
3033,0.44578487
3034,0.48627123
3035,0.48080412
3036,0.48054695
3037,0.46476346
3038,0.58384216
3039,0.53377414
3040,0.47769633
3041,0.3515466
3042,0.5148486
3043,0.5046624
3044,0.47411415
3045,0.5627526
3046,0.5747625
3047,0.47264975
3048,0.47414652
3049,0.41560584
3050,0.56806314
3051,0.5631387
3052,0.46434325
3053,0.48775673
3054,0.3601938
3055,0.5842471
3056,0.46830517
3057,0.497108
3058,0.58601505
3059,0.42047098
3060,0.55352396
3061,0.39613447
3062,0.54077667
3063,0.414042
3064,0.5099328
3065,0.333118
3066,0.4790459
3067,0.43739188
3068,0.49760735
3069,0.5895072
3070,0.4415983
3071,0.59375
3072,0.4927404
3073,0.4633083
3074,0.5728395
3075,0.49822974
3076,0.46520853
3077,0.5618263
3078,0.5210615
3079,0.52168894
3080,0.49970695
3081,0.4354664
3082,0.496372
3083,0.5055459
3084,0.3664761
3085,0.4943851
3086,0.417458
3087,0.51747555
3088,0.41702276
3089,0.49151555
3090,0.5856512
3091,0.37378404
3092,0.57996297
3093,0.361248
3094,0.48658168
3095,0.38975936
3096,0.5469261
3097,0.5810988
3098,0.3370846
3099,0.5949807
3100,0.4395058
3101,0.5505905
3102,0.4053906
3103,0.49571013
3104,0.5852114
3105,0.45585695
3106,0.45019886
3107,0.3152504
3108,0.584325
3109,0.47762874
3110,0.47526202
3111,0.4352498
3112,0.5751227
3113,0.4174729
3114,0.49100798
3115,0.39172566
3116,0.3954075
3117,0.5495813
3118,0.39066848
3119,0.5708374
3120,0.3567787
3121,0.5908266
3122,0.5095316
3123,0.48762074
3124,0.4225915
3125,0.56159496
3126,0.48530903
3127,0.3882209
3128,0.37028795
3129,0.5424536
3130,0.52334
3131,0.4393765
3132,0.5523335
3133,0.60037786
3134,0.45470315
3135,0.5147605
3136,0.5095915
3137,0.58596414
3138,0.48007002
3139,0.43882337
3140,0.49821737
3141,0.4532178
3142,0.46443856
3143,0.5093294
3144,0.5903345
3145,0.41408935
3146,0.57548034
3147,0.47679818
3148,0.48767695
3149,0.5421944
3150,0.5352253
3151,0.23832381
3152,0.5280174
3153,0.5112431
3154,0.37647507
3155,0.51950145
3156,0.4583311
3157,0.5653562
3158,0.54466605
3159,0.5415911
3160,0.4112585
3161,0.44922733
3162,0.61020666
3163,0.4472385
3164,0.50142825
3165,0.47594312
3166,0.4766315
3167,0.5566361
3168,0.580346
3169,0.4611283
3170,0.4975629
3171,0.54870903
3172,0.42763922
3173,0.48339134
3174,0.5162261
3175,0.5403249
3176,0.384545
3177,0.5183206
3178,0.44110817
3179,0.5609624
3180,0.4721202
3181,0.3372484
3182,0.478069
3183,0.6022313
3184,0.54723734
3185,0.42868194
3186,0.5934347
3187,0.49825943
3188,0.5284268
3189,0.5275222
3190,0.47345993
3191,0.4587253
3192,0.5067351
3193,0.54708815
3194,0.58234733
3195,0.49961057
3196,0.560605
3197,0.39743766
3198,0.5294944
3199,0.51484036
3200,0.5206303
3201,0.4540059
3202,0.4575804
3203,0.57823026
3204,0.5217871
3205,0.5186316
3206,0.4649861
3207,0.5306458
3208,0.509274
3209,0.5508199
3210,0.5815912
3211,0.43694746
3212,0.5332758
3213,0.4380657
3214,0.47342983
3215,0.5081783
3216,0.4989482
3217,0.46585923
3218,0.4244572
3219,0.45993948
3220,0.40001303
3221,0.4991777
3222,0.5328821
3223,0.48640013
3224,0.5203062
3225,0.5110893
3226,0.48733345
3227,0.530506
3228,0.5573549
3229,0.48814124
3230,0.34484783
3231,0.5781999
3232,0.50585115
3233,0.5173459
3234,0.46772757
